Countries,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003
Jordan,8.246724414285769,8.252005850191189,8.257556706439125,8.263765522394957,8.27115537415414,8.280198377868576,8.291192062739288,8.303967096703603,8.318084043395611,8.332659791365213,8.346752346676842,8.359461380051947,8.370009466681012,8.377604215161353,8.381536419683274,8.381222341386811,8.376401629559112,8.367182723604868,8.354201499733783,8.338601440402359,8.32191249524188,8.305592242959992,8.290721933750557,8.277953469436534,8.267528717848815,8.259331966783513,8.253051714432502,8.24832386601099,8.244735008180356,8.241917006121875,8.239569554586197,8.23745426579151,8.235406834872613,8.233344491979873
Kenya,7.0532317269419185,7.058956465320024,7.064632629679763,7.0701978463984645,7.075664962451447,7.081013240819425,7.086317915422892,7.091636965149537,7.096917164712396,7.102048116598711,7.1069790148411585,7.111733225819564,7.116415008815601,7.1211503666198235,7.1260749558330545,7.131235580986857,7.136578504932002,7.141838833275262,7.146710537053569,7.150892690736794,7.154156145536799,7.15638229174438,7.157588183570414,7.157893144644195,7.157408205247216,7.156192153109272,7.154258898503427,7.151620244195274,7.148330413797707,7.144498997139437,7.140261990882766,7.135728002124503,7.131017413519328,7.126253075821933
Kiribati,7.966419571708735,7.937603448059895,7.908067735667624,7.876346713870207,7.84053870433013,7.798822185337512,7.750434254577743,7.695868279207959,7.636175854150354,7.572945009809493,7.508439868013596,7.445472244595336,7.385991324591668,7.331278687600605,7.2823000716291455,7.239546561058754,7.203306115081905,7.173616387647386,7.15032498259662,7.133015938373164,7.121416231221634,7.1151449168562095,7.113725471381346,7.116700285709381,7.123526400597672,7.13354328710789,7.1460912969161265,7.1605546541886325,7.176340366440316,7.192918820048024,7.20984505569565,7.226879137803514,7.243923868279357,7.260968988474705
Korea..Dem..Rep.,6.042175285932183,6.133698218043273,6.22516093839482,6.3164200465779015,6.4072655457727965,6.49741038254263,6.586460868132099,6.673916284181033,6.759188929850659,6.841636360823066,6.92060003712987,6.995420733819441,7.065436548090152,7.129957851568231,7.1882086269968015,7.239442955625848,7.283082762077391,7.3187400169367365,7.346204732155511,7.365550179364696,7.377135244012374,7.381599760346415,7.379863522073947,7.372941838880791,7.3620279970297995,7.348305845631827,7.332894054855551,7.316747284746568,7.300593000930647,7.284816521353477,7.269488875626279,7.254557786129058,7.239869951995222,7.22528019918721
Korea..Republic.of,7.864034323086991,7.923970235048198,7.983924634690436,8.043938657726619,8.103998890455495,8.164105329171534,8.224296595120988,8.284572337005988,8.344950371102028,8.405523402584466,8.466536622082184,8.52840568199852,8.591440717940422,8.65578251364555,8.72138987957596,8.7880937919214,8.855623030773595,8.92356428761076,8.991405435284241,9.058605201145815,9.124655822808055,9.189077563160676,9.251500566408678,9.311705161073249,9.369563321780143,9.425020225515148,9.47814485770672,9.529176747823145,9.578547604633714,9.626829702468216,9.67438112828737,9.721459728688975,9.768291298867283,9.815023754250037
Kuwait,11.087526080675648,11.001966136046208,10.916378845782225,10.830911646439953,10.746066149412203,10.662552741762806,10.581056896380655,10.502013336987254,10.425871863063422,10.353154675837244,10.284588493499642,10.221496393223912,10.165227445812686,10.116906068295632,10.077383811996937,10.047134657959084,10.02628492708463,10.014595127054731,10.011481655443243,10.016068507016131,10.02715756575004,10.04355802222356,10.063277041450418,10.084194213801444,10.10437746784772,10.122538342095094,10.137911088316718,10.150242817838837,10.159750023968078,10.166942426043356,10.172532581120949,10.177167119394262,10.181391417745754,10.185575844248389
Laos,6.879003610381658,6.874453416508972,6.869973240540096,6.865759257545084,6.8621883331301925,6.859746901010996,6.859033237532024,6.860712759281572,6.865363673730576,6.873422928799107,6.884965390540676,6.899825776439735,6.917610350493357,6.9378665217228015,6.960130209336583,6.983838842384232,7.008331696193768,7.033054617250288,7.057539072167715,7.08120573357321,7.1033888590926635,7.123625200055328,7.141636374830725,7.1572894535735205,7.170613219816632,7.181716088842011,7.190818766253626,7.1982473061310435,7.204478848830795,7.210162933480635,7.215705764198887,7.221368829291537,7.227216251510881,7.2331134335041245
Lesotho,6.582428856858712,6.625545083038782,6.668625800578043,6.711515393482117,6.753854757645403,6.795451495028134,6.836289926846789,6.876072206264707,6.914232255837425,6.950131097928668,6.983576516533898,7.014285145022393,7.042300508407974,7.067877912207198,7.0913887999492955,7.113272796283791,7.133903268931019,7.15361520712863,7.172843886395922,7.1921035679839385,7.211998320596214,7.233102593243843,7.255920251494318,7.280702308295558,7.30733031850304,7.335520229651564,7.364887710183559,7.394988140818636,7.425381880023515,7.455731660944843,7.485931881335836,7.516007376919987,7.546053656349166,7.576167490035689
Liberia,7.685205996592813,7.665807055752949,7.6461744985196685,7.625962270346413,7.604730323398734,7.5821259649143995,7.557798570465874,7.530895244887859,7.500248662059974,7.464390316049516,7.42177515711764,7.370905543539079,7.31031507636288,7.238763373654,7.155506430662545,7.060158122195453,6.953001074416081,6.835159625726415,6.708684313269713,6.576694963311455,6.443539845192347,6.314290329217789,6.193690962490847,6.086464295712544,5.996412106983274,5.925586873892815,5.873910371353682,5.83933805136389,5.818218098687157,5.806814430961779,5.801646429582155,5.7997497609425475,5.7990507361104555,5.79844603022555
Luxembourg,9.738286338350598,9.756942542526403,9.775578786438667,9.794149569680728,9.812667820791122,9.831329975513784,9.85055260411792,9.870730427550118,9.892235127758127,9.915401262677907,9.940561830949765,9.968054880630381,9.99817308863402,10.031076922999864,10.066742699735265,10.104952982105532,10.145357863105371,10.187448512662984,10.230685236502307,10.274477922110625,10.318276592557426,10.361677335269372,10.404416839860403,10.446450048447176,10.48784897461361,10.52876226573275,10.569376135959002,10.609805926621389,10.650037812419448,10.690005769362346,10.729637056709079,10.768906967271839,10.807925382661294,10.846838937992024
Macao,8.890739625852383,8.958668127851482,9.026505639102908,9.094050247899174,9.161013259328753,9.227043632296843,9.291756240023254,9.354761154808552,9.415697278670953,9.474275301036903,9.530304493594628,9.583705395614736,9.634491266795626,9.682748740765554,9.728613733618216,9.772220660682278,9.813705158453844,9.853075035559357,9.890192146935659,9.924936112861692,9.957233520741356,9.987047006175063,10.014427971792303,10.039413111977844,10.06212894488095,10.082804752364826,10.10177652860396,10.119515785088849,10.136587629571093,10.153569383889446,10.170894316224677,10.18871772996744,10.207005482405462,10.225536493569157
Madagascar,7.250767743985171,7.2266046542065014,7.202392188102762,7.178115238796091,7.153834076661411,7.129618282202769,7.105566287841569,7.081814699810486,7.058393724576825,7.035296740404164,7.012481387749445,6.990057188050398,6.96827541908622,6.947319095546958,6.927264983393287,6.908122966760653,6.889859201178321,6.872429810017139,6.855776809185753,6.839793139072868,6.824357483027162,6.809398172563564,6.794833824733627,6.780666446064421,6.766859324637363,6.753353122125599,6.7400241306728175,6.726705728566475,6.713230514537991,6.699488464792835,6.685473563180108,6.671176639807405,6.656656873270227,6.642110276895792
Malawi,6.263619754276979,6.2939149470569316,6.323937857472911,6.353292179428734,6.38160158988854,6.408511478557279,6.4337414384220635,6.457032780302793,6.478165514280585,6.496960536615161,6.513289303588613,6.5271937676934035,6.538836054389305,6.548441635881624,6.556262855102643,6.562605340326632,6.567815420640242,6.572356133063209,6.57679119823121,6.58169239904906,6.587496964585025,6.594509883900775,6.602880988986888,6.612601125506592,6.6231565633642235,6.633765985533654,6.6438605701268605,6.65308490534083,6.661219410683386,6.668231328875562,6.674229835122002,6.679463399787954,6.684325413086663,6.689082176177623
Malaysia,7.983946721299879,8.037493055728156,8.090710386704894,8.143260643697621,8.194833104499004,8.24521223680557,8.294272951871656,8.341859454532235,8.387886570548886,8.432327741792351,8.475198959902665,8.516601061582717,8.5567446784353,8.595943082093795,8.634585855812077,8.673126437023644,8.712094031728187,8.751950371766867,8.792979389807126,8.835266485213365,8.8787298205117,8.923169499852879,8.968295731813361,9.013746470710363,9.059149501647585,9.104149656073101,9.148446890455132,9.191834653894764,9.234279011339918,9.275913413965142,9.31687100081535,9.35732537572337,9.397512592893817,9.437614521043242
Maldives,6.4243350407147926,6.50748919772881,6.590683482581845,6.673961390243056,6.757340258656361,6.840810150797016,6.924337152085122,7.007839191084254,7.091162299910006,7.174064203857338,7.256275825122543,7.337472472572942,7.417417082160465,7.495955876088539,7.5726602699177255,7.646922963494224,7.718276473080045,7.786429504976218,7.851226497945009,7.9126026698860095,7.970543586570726,8.025065176715206,8.076357520884352,8.124745430129542,8.170625101540105,8.214406474361835,8.256474153990196,8.297160411781155,8.33680689551426,8.375728802850567,8.414257506757853,8.45257295168612,8.49086571116472,8.529204231807741
Mali,6.499594787851841,6.511230499641041,6.52288478642281,6.534664987222008,6.5467800999538,6.559236480593668,6.571897974751391,6.584554368883879,6.597018177305271,6.609178446989691,6.621035905098328,6.632768011545519,6.644768652603944,6.657444887165794,6.671018552072913,6.685603341788186,6.701209360090129,6.717613386351538,6.7347367469947725,6.75259483842356,6.771169372887043,6.79049453837287,6.810580226912864,6.8313946858071075,6.85293143259406,6.8752429451529045,6.898314405470045,6.921984705197881,6.946096172862874,6.970387780032248,6.994753007680234,7.019210498841755,7.043675553982676,7.068161294546991
Malta,8.055091525506693,8.151093879218857,8.246987503672676,8.342434343449767,8.436860818214464,8.529437887094542,8.619049322137478,8.704608184024767,8.785237688522528,8.860333774917889,8.929686147193205,8.993538286968095,9.05244938800228,9.10718177778922,9.158500023629182,9.207136537724528,9.253721255771902,9.298741864632785,9.342597196693813,9.385553544559883,9.427753123042395,9.469283935665883,9.510137641261727,9.55026279169199,9.589653064786987,9.628305337944619,9.666217284320561,9.70336871766868,9.739745996571997,9.7753659368809,9.810286508367726,9.844627344851263,9.878594736169484,9.912383432165582
Mauritania,7.178579724972562,7.179769798473873,7.180893431441535,7.181785104681502,7.1821395371204035,7.181481791184278,7.179349481372627,7.175394601646903,7.169594278201156,7.162287340312121,7.153967415577844,7.145318672229953,7.137010963104408,7.129815505928536,7.124299038434165,7.1208485444487195,7.119681242535611,7.120849493894827,7.124356349819267,7.130136937875168,7.1380613324023585,7.147995788524003,7.159762079353047,7.173130861798379,7.187681219524357,7.203027670087376,7.218807957616247,7.234736160759507,7.250586048727705,7.266207208735604,7.281476257801865,7.296364653714955,7.31095876298005,7.325401603898491
Mauritius,8.392965266551622,8.435878619972785,8.478679726187025,8.521178709032304,8.563030240570827,8.603888177212621,8.643395094567149,8.681356635015948,8.717825233917946,8.753124881842632,8.787793322687836,8.822514200749486,8.857862932713854,8.894251215225312,8.932005294322034,8.971271420203303,9.011986209365354,9.053924465441833,9.096772094760107,9.140247146177169,9.184091555046534,9.228098237747005,9.27209326475092,9.315944055032947,9.35956244299308,9.402891842712362,9.445869695089025,9.488493684409896,9.530812999814602,9.572865778546051,9.614702703467227,9.656320777883064,9.69773984895994,9.739083510144555
Mexico,8.573692188710165,8.600000441053423,8.626221124723505,8.652147214941284,8.677509100650711,8.70202656911988,8.725411460441478,8.747381682282015,8.767635577572735,8.785799624670355,8.80150617778163,8.8144963948984,8.824712553792384,8.832408152593649,8.83804979070294,8.84213451727214,8.845208349695593,8.847875374741472,8.850645421098136,8.853903249899224,8.8578671924874,8.862636880667662,8.86825717006832,8.874762769645912,8.882204068608694,8.890632411380812,8.900142023044568,8.910650652137322,8.92194473180453,8.933769363884393,8.945880709207714,8.95807334950701,8.97027067956656,8.98246068874399
Micronesia..Fed..Sts.,7.803625639261072,7.832796261102636,7.8618065167912405,7.8902427350568125,7.91731506379943,7.942423198132803,7.9653857445029965,7.986303379012736,8.00543444536333,8.02312666517789,8.039830552802806,8.056031712572489,8.071946432820956,8.087633342752188,8.102996494990368,8.117974890363111,8.13247441556869,8.146450794412157,8.159940947584841,8.172961706629428,8.185532110364422,8.197569197782125,8.20887311136482,8.219177557682942,8.22814440370973,8.235439372600046,8.241030673570618,8.24519923989506,8.248382349392417,8.250994463576605,8.253392851588337,8.255683891909767,8.257935296061824,8.260178282032113
